stamp,face_id,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,pred_x,pred_y,pred_z,pred_qx,pred_qy,pred_qz,pred_qw,pos_err,ang_err_deg,image_error,object_error,weight
1767066208.418129,10,-0.169725,0.005305,0.596301,0.499001,0.680484,-0.050760,0.534194,-0.168800,0.005597,0.593997,0.499105,0.681619,-0.051907,0.532536,0.002500,0.265354,0.000000,1.198058,0.834684
1767066208.418129,13,-0.169725,0.005305,0.596301,0.499001,0.680484,-0.050760,0.534194,-0.176873,0.004603,0.612591,0.499511,0.671461,-0.048978,0.545188,0.017803,1.643628,0.000000,2.792500,0.358102
1767066208.451501,10,-0.169210,0.005337,0.594350,0.499367,0.680964,-0.050181,0.533294,-0.168717,0.005368,0.592483,0.499812,0.681545,-0.049476,0.532199,0.001931,0.171169,0.000000,1.053595,0.949131
1767066208.485004,10,-0.169199,0.005428,0.593668,0.499800,0.680786,-0.050135,0.533119,-0.169189,0.005514,0.593017,0.500326,0.680570,-0.050078,0.532907,0.000657,0.069791,0.000000,1.136959,0.879539
1767066208.518493,10,-0.169193,0.005553,0.593422,0.499625,0.681881,-0.050973,0.531804,-0.169187,0.005673,0.593187,0.499409,0.683206,-0.051991,0.530205,0.000264,0.266230,0.000000,1.193351,0.837976
1767066208.551739,10,-0.169475,0.005508,0.592880,0.500094,0.681032,-0.050130,0.532531,-0.169746,0.005465,0.592360,0.500663,0.679996,-0.049102,0.533414,0.000587,0.206033,0.000000,1.073791,0.931280
1767066208.585358,10,-0.169549,0.005478,0.592544,0.500348,0.681142,-0.050221,0.532142,-0.169619,0.005449,0.592224,0.500657,0.681275,-0.050331,0.531670,0.000329,0.067572,0.000000,1.051861,0.950696
1767066208.618757,10,-0.169561,0.005422,0.592065,0.500608,0.680817,-0.049644,0.532368,-0.169573,0.005369,0.591607,0.500924,0.680420,-0.048944,0.532642,0.000461,0.103930,0.000000,1.074326,0.930816
1767066208.652235,10,-0.169331,0.005335,0.591877,0.500162,0.681929,-0.049684,0.531359,-0.169112,0.005252,0.591697,0.499618,0.683278,-0.049731,0.530132,0.000296,0.218139,0.000000,1.159449,0.862479
1767066208.685735,10,-0.169521,0.005506,0.593030,0.499641,0.681483,-0.050874,0.532308,-0.169702,0.005669,0.594132,0.499006,0.680940,-0.052320,0.533457,0.001128,0.232270,0.000000,1.253078,0.798035
1767066208.718983,10,-0.169410,0.005552,0.593822,0.499290,0.681919,-0.051860,0.531983,-0.169304,0.005597,0.594581,0.498862,0.682449,-0.053060,0.531588,0.000767,0.164487,0.000000,1.013130,0.987040
1767066208.752614,10,-0.169013,0.005492,0.593233,0.498552,0.681823,-0.051795,0.532804,-0.168635,0.005434,0.592671,0.497656,0.681706,-0.051717,0.533799,0.000680,0.154248,0.000000,0.938353,1.065697
1767066208.785976,10,-0.168780,0.005307,0.593449,0.498985,0.681901,-0.051235,0.532353,-0.168558,0.005131,0.593656,0.499512,0.681994,-0.050554,0.531805,0.000352,0.117460,0.000000,1.213670,0.823947
1767066208.819489,10,-0.168491,0.005319,0.593273,0.498363,0.682341,-0.051689,0.532328,-0.168215,0.005330,0.593104,0.497606,0.682875,-0.052241,0.532297,0.000324,0.123562,0.000000,1.109024,0.901694
1767066208.852979,10,-0.168632,0.005436,0.594065,0.497967,0.682164,-0.052115,0.532883,-0.168766,0.005548,0.594822,0.497487,0.681949,-0.052633,0.533556,0.000777,0.114472,0.000000,0.984965,1.015264
1767066208.886237,10,-0.168697,0.005291,0.593444,0.499131,0.681219,-0.050882,0.533123,-0.168760,0.005153,0.592848,0.500546,0.680064,-0.049379,0.533412,0.000615,0.273014,0.000000,1.107658,0.902806
1767066208.919851,10,-0.168480,0.005152,0.592503,0.499367,0.681673,-0.050183,0.532387,-0.168273,0.005018,0.591607,0.499653,0.682223,-0.049336,0.531494,0.000930,0.157940,0.000000,1.054821,0.948028
1767066208.953235,10,-0.168597,0.005183,0.592377,0.499614,0.681508,-0.050614,0.532326,-0.168709,0.005213,0.592257,0.499915,0.681307,-0.051138,0.532251,0.000167,0.073447,0.000000,1.026893,0.973811
1767066208.986750,10,-0.169094,0.005272,0.593250,0.499408,0.681518,-0.051062,0.532464,-0.169568,0.005358,0.594083,0.499157,0.681530,-0.051605,0.532631,0.000962,0.071187,0.000000,1.103201,0.906453
1767066209.020230,10,-0.169430,0.005291,0.593349,0.499737,0.681104,-0.051690,0.532625,-0.169750,0.005310,0.593443,0.500136,0.680600,-0.052452,0.532819,0.000335,0.116400,0.000000,1.094346,0.913788
1767066209.053483,10,-0.169363,0.005148,0.592310,0.500389,0.680827,-0.050833,0.532450,-0.169298,0.005010,0.591314,0.501182,0.680488,-0.049790,0.532235,0.001007,0.157029,0.000000,1.117861,0.894566
1767066209.087106,10,-0.169144,0.005083,0.591733,0.500168,0.681600,-0.050727,0.531677,-0.168935,0.005020,0.591182,0.499899,0.682537,-0.050597,0.530739,0.000592,0.155699,0.000000,1.036558,0.964731
1767066209.120485,10,-0.169431,0.005195,0.592586,0.500176,0.681151,-0.051499,0.532171,-0.169706,0.005303,0.593402,0.500184,0.680603,-0.052438,0.532771,0.000868,0.142236,0.000000,1.072434,0.932458
1767066209.153978,10,-0.168992,0.005116,0.591994,0.499670,0.682243,-0.051106,0.531284,-0.168573,0.005040,0.591429,0.499054,0.683567,-0.050629,0.530205,0.000708,0.215148,0.000000,1.182517,0.845654
1767066209.187482,10,-0.169128,0.005246,0.592963,0.499239,0.682075,-0.051437,0.531874,-0.169258,0.005369,0.593888,0.498715,0.681870,-0.051837,0.532589,0.000942,0.113942,0.000000,0.959543,1.042163
1767066209.220811,10,-0.168919,0.005224,0.592734,0.499200,0.681858,-0.051032,0.532226,-0.168719,0.005203,0.592515,0.499154,0.681594,-0.050539,0.532655,0.000298,0.080890,0.000000,1.019740,0.980642
1767066209.254458,10,-0.168732,0.005187,0.592609,0.499239,0.681638,-0.050633,0.532509,-0.168553,0.005152,0.592491,0.499287,0.681371,-0.050150,0.532853,0.000217,0.074649,0.000000,1.057371,0.945742
1767066209.287811,10,-0.168900,0.005326,0.593488,0.499534,0.680788,-0.050846,0.533299,-0.169060,0.005459,0.594328,0.499890,0.679754,-0.051104,0.534258,0.000866,0.169285,0.000000,1.146379,0.872312
1767066209.321256,10,-0.168555,0.005254,0.593079,0.499379,0.681308,-0.050926,0.532773,-0.168226,0.005184,0.592687,0.499190,0.681939,-0.051024,0.532133,0.000516,0.105820,0.000000,1.106936,0.903394
1767066209.354815,10,-0.168452,0.005219,0.593219,0.499153,0.681738,-0.050858,0.532441,-0.168353,0.005185,0.593353,0.498878,0.682260,-0.050776,0.532038,0.000170,0.082354,0.000000,1.091467,0.916198
1767066209.388072,10,-0.168500,0.005132,0.592639,0.499941,0.681102,-0.050035,0.532594,-0.168546,0.005049,0.592084,0.500899,0.680326,-0.049033,0.532779,0.000563,0.183334,0.000000,1.076860,0.928625
1767066209.421619,10,-0.168404,0.005110,0.592155,0.499785,0.681376,-0.050028,0.532389,-0.168313,0.005089,0.591693,0.499596,0.681709,-0.050020,0.532141,0.000472,0.052311,0.000000,1.090401,0.917094
1767066209.455089,10,-0.168854,0.005409,0.593219,0.499096,0.681714,-0.051646,0.532449,-0.169283,0.005694,0.594234,0.498257,0.682121,-0.053609,0.532520,0.001139,0.249197,0.000000,1.075333,0.929944
1767066209.488564,10,-0.169221,0.005471,0.593524,0.499497,0.681279,-0.050794,0.532711,-0.169572,0.005530,0.593815,0.499983,0.680750,-0.049761,0.533029,0.000460,0.148767,0.000000,1.088606,0.918606
1767066209.522067,10,-0.169243,0.005484,0.593349,0.499504,0.681619,-0.050710,0.532278,-0.169264,0.005496,0.593183,0.499512,0.682032,-0.050608,0.531751,0.000168,0.077564,0.000000,1.246746,0.802088
1767066209.555305,10,-0.169298,0.005542,0.593109,0.499865,0.681644,-0.050893,0.531889,-0.169350,0.005598,0.592879,0.500304,0.681674,-0.051116,0.531416,0.000243,0.078348,0.000000,1.229679,0.813220
1767066209.588932,10,-0.169367,0.005599,0.592404,0.499995,0.681312,-0.050802,0.532202,-0.169433,0.005654,0.591732,0.500152,0.680909,-0.050691,0.532580,0.000678,0.067075,0.000000,1.096257,0.912195
1767066209.622321,10,-0.169549,0.005697,0.592595,0.499853,0.681067,-0.050130,0.532712,-0.169723,0.005790,0.592777,0.499681,0.680768,-0.049314,0.533331,0.000269,0.123891,0.000000,1.178046,0.848863
1767066209.655839,10,-0.169568,0.005787,0.592734,0.499650,0.680939,-0.050290,0.533051,-0.169586,0.005873,0.592868,0.499403,0.680784,-0.050484,0.533462,0.000159,0.061928,0.000000,1.229308,0.813466
1767066209.689309,10,-0.169494,0.005859,0.593544,0.499289,0.681583,-0.051060,0.532492,-0.169424,0.005928,0.594318,0.498851,0.682364,-0.051995,0.531812,0.000780,0.167551,0.000000,1.220715,0.819192
1767066209.722569,10,-0.169263,0.005754,0.593455,0.499306,0.681717,-0.050798,0.532330,-0.169042,0.005654,0.593369,0.499326,0.681880,-0.050480,0.532133,0.000258,0.046887,0.000000,1.065974,0.938110
1767066209.756204,10,-0.168967,0.005575,0.593049,0.499494,0.682069,-0.050224,0.531758,-0.168684,0.005403,0.592662,0.499721,0.682494,-0.049527,0.531063,0.000509,0.125539,0.000000,1.026672,0.974021
1767066209.789568,10,-0.168625,0.005407,0.592461,0.499462,0.682571,-0.049975,0.531166,-0.168297,0.005248,0.591899,0.499423,0.683181,-0.049673,0.530446,0.000670,0.113607,0.000000,1.042899,0.958866
1767066209.822982,10,-0.168291,0.005294,0.591792,0.499617,0.682908,-0.049709,0.530611,-0.167972,0.005185,0.591153,0.499805,0.683318,-0.049385,0.529936,0.000723,0.100176,0.000000,1.101352,0.907975
1767066209.856476,10,-0.168204,0.005260,0.591742,0.499274,0.683276,-0.049838,0.530448,-0.168120,0.005228,0.591694,0.498857,0.683723,-0.049996,0.530250,0.000102,0.075767,0.000000,1.063421,0.940361
1767066209.889733,10,-0.168251,0.005254,0.591822,0.499341,0.683233,-0.049764,0.530447,-0.168297,0.005248,0.591899,0.499423,0.683181,-0.049673,0.530446,0.000090,0.015234,0.000000,1.042899,0.958866
1767066209.923352,10,-0.168303,0.005337,0.591890,0.499320,0.683007,-0.050046,0.530731,-0.168351,0.005417,0.591955,0.499295,0.682733,-0.050389,0.531076,0.000114,0.064005,0.000000,1.082825,0.923510
1767066209.956724,10,-0.168717,0.005507,0.592603,0.499336,0.682027,-0.050244,0.531957,-0.169113,0.005670,0.593284,0.499353,0.680834,-0.050484,0.533445,0.000805,0.220298,0.000000,1.145997,0.872603
1767066209.990231,10,-0.168842,0.005554,0.592416,0.499574,0.681368,-0.049891,0.532611,-0.168961,0.005597,0.592237,0.499864,0.680566,-0.049463,0.533404,0.000219,0.142146,0.000000,1.042740,0.959012
1767066210.023726,10,-0.169272,0.005694,0.593291,0.499691,0.680632,-0.049971,0.533434,-0.169682,0.005827,0.594127,0.499833,0.679737,-0.050067,0.534432,0.000941,0.154832,0.000000,0.971032,1.029832
1767066210.056980,10,-0.169444,0.005748,0.593606,0.499710,0.680388,-0.050589,0.533670,-0.169609,0.005799,0.593908,0.499732,0.680090,-0.051341,0.533957,0.000348,0.098414,0.000000,1.239423,0.806827
1767066210.090605,10,-0.169635,0.005730,0.594267,0.499571,0.680713,-0.050769,0.533368,-0.169817,0.005714,0.594898,0.499403,0.681107,-0.050988,0.533001,0.000656,0.069338,0.000000,1.166009,0.857626
1767066210.123971,10,-0.169672,0.005686,0.594244,0.499632,0.680783,-0.050990,0.533200,-0.169708,0.005643,0.594221,0.499706,0.680868,-0.051258,0.532996,0.000060,0.040703,0.000000,1.101001,0.908265
1767066210.157479,10,-0.169621,0.005606,0.594024,0.499791,0.680768,-0.050435,0.533123,-0.169572,0.005530,0.593815,0.499983,0.680750,-0.049761,0.533029,0.000228,0.081062,0.000000,1.088606,0.918606
1767066210.190985,10,-0.169280,0.005580,0.593552,0.499619,0.681517,-0.050625,0.532309,-0.168954,0.005555,0.593101,0.499409,0.682424,-0.050856,0.531321,0.000557,0.157840,0.000000,1.132228,0.883214
1767066210.224239,10,-0.169041,0.005514,0.593169,0.499579,0.681808,-0.050495,0.531986,-0.168811,0.005450,0.592802,0.499530,0.682162,-0.050336,0.531592,0.000437,0.063601,0.000000,1.086703,0.920215
1767066210.257929,10,-0.168890,0.005477,0.592963,0.499592,0.681937,-0.050391,0.531818,-0.168746,0.005443,0.592766,0.499607,0.682094,-0.050265,0.531614,0.000246,0.032893,0.000000,1.091200,0.916422
1767066210.291226,10,-0.168652,0.005378,0.592524,0.499470,0.682465,-0.049567,0.531332,-0.168424,0.005282,0.592105,0.499322,0.683106,-0.048565,0.530740,0.000487,0.153206,0.000000,0.999409,1.000591
1767066210.324793,10,-0.168605,0.005390,0.592532,0.499296,0.682721,-0.049769,0.531149,-0.168560,0.005402,0.592539,0.499084,0.683031,-0.050014,0.530927,0.000047,0.057337,0.000000,1.073260,0.931741
1767066210.358227,10,-0.168734,0.005491,0.592584,0.499443,0.681997,-0.050021,0.531916,-0.168858,0.005587,0.592633,0.499620,0.681118,-0.050328,0.532847,0.000164,0.152248,0.000000,1.075810,0.929532
1767066210.391475,10,-0.168928,0.005582,0.592941,0.499402,0.681473,-0.050230,0.532605,-0.169113,0.005670,0.593284,0.499353,0.680834,-0.050484,0.533445,0.000399,0.124499,0.000000,1.145997,0.872603
1767066210.425098,10,-0.169171,0.005619,0.593376,0.499664,0.680958,-0.050360,0.533006,-0.169402,0.005655,0.593790,0.499982,0.680332,-0.050518,0.533492,0.000476,0.099460,0.000000,1.120442,0.892505
1767066210.458473,10,-0.169373,0.005646,0.593831,0.499376,0.681128,-0.050494,0.533046,-0.169567,0.005671,0.594267,0.499026,0.681335,-0.050658,0.533094,0.000477,0.050530,0.000000,1.148707,0.870544
1767066210.491989,10,-0.169420,0.005651,0.593860,0.499258,0.681521,-0.050729,0.532633,-0.169465,0.005656,0.593888,0.499114,0.681997,-0.051014,0.532130,0.000053,0.087352,0.000000,1.129166,0.885609
1767066210.525526,10,-0.169410,0.005585,0.593556,0.499666,0.681545,-0.050447,0.532246,-0.169400,0.005522,0.593265,0.500160,0.681574,-0.050106,0.531776,0.000298,0.087473,0.000000,1.173575,0.852097
1767066210.558735,10,-0.169330,0.005588,0.593480,0.499505,0.682096,-0.050882,0.531649,-0.169253,0.005590,0.593407,0.499309,0.682765,-0.051411,0.530923,0.000106,0.130435,0.000000,1.130149,0.884839
1767066210.592366,10,-0.169523,0.005616,0.593859,0.499596,0.681541,-0.051052,0.532258,-0.169708,0.005643,0.594221,0.499706,0.680868,-0.051258,0.532996,0.000407,0.117544,0.000000,1.101001,0.908265
1767066210.625809,10,-0.169454,0.005634,0.593858,0.499428,0.681652,-0.050969,0.532282,-0.169388,0.005650,0.593858,0.499223,0.681787,-0.050869,0.532311,0.000068,0.030520,0.000000,1.163053,0.859806
1767066210.659237,10,-0.169108,0.005573,0.593306,0.499485,0.681864,-0.050680,0.531985,-0.168777,0.005515,0.592778,0.499555,0.682121,-0.050328,0.531623,0.000626,0.065366,0.000000,1.032489,0.968533
1767066210.692739,10,-0.168859,0.005506,0.592967,0.499252,0.682211,-0.050713,0.531755,-0.168622,0.005441,0.592643,0.498969,0.682632,-0.050753,0.531477,0.000406,0.066450,0.000000,1.130874,0.884272
1767066210.726098,10,-0.168660,0.005392,0.592570,0.499277,0.682367,-0.050025,0.531597,-0.168470,0.005283,0.592191,0.499307,0.682556,-0.049189,0.531404,0.000438,0.100759,0.000000,1.116055,0.896013
1767066210.759609,10,-0.168603,0.005443,0.592998,0.499328,0.682591,-0.050746,0.531194,-0.168547,0.005492,0.593406,0.499389,0.682862,-0.051621,0.530703,0.000415,0.119293,0.000000,1.121925,0.891325
1767066210.792990,10,-0.168704,0.005521,0.593509,0.499228,0.682153,-0.051270,0.531800,-0.168800,0.005597,0.593997,0.499105,0.681619,-0.051907,0.532536,0.000503,0.128002,0.000000,1.198058,0.834684
1767066210.826490,10,-0.168763,0.005577,0.593745,0.499172,0.681926,-0.051587,0.532112,-0.168820,0.005629,0.593970,0.499105,0.681650,-0.051972,0.532491,0.000238,0.069953,0.000000,1.177249,0.849438
1767066210.859982,10,-0.168515,0.005427,0.592809,0.499305,0.682464,-0.050735,0.531379,-0.168278,0.005283,0.591916,0.499464,0.683117,-0.049699,0.530487,0.000935,0.174440,0.000000,0.988895,1.011229
1767066210.893364,10,-0.168618,0.005397,0.592643,0.499534,0.682050,-0.050167,0.531749,-0.168717,0.005368,0.592483,0.499812,0.681545,-0.049476,0.532199,0.000190,0.115208,0.000000,1.053595,0.949131
1767066210.926845,10,-0.168853,0.005503,0.593066,0.499400,0.681954,-0.050317,0.531983,-0.169076,0.005604,0.593471,0.499238,0.681837,-0.050499,0.532267,0.000474,0.044944,0.000000,1.129423,0.885408
1767066210.960235,10,-0.168890,0.005408,0.592534,0.499679,0.681721,-0.049216,0.532123,-0.168926,0.005317,0.592025,0.500017,0.681437,-0.047877,0.532291,0.000518,0.162680,0.000000,1.146737,0.872040
1767066210.993733,10,-0.169191,0.005508,0.593273,0.499435,0.681775,-0.050041,0.532206,-0.169478,0.005604,0.593978,0.499138,0.681841,-0.051044,0.532306,0.000767,0.120597,0.000000,1.183391,0.845029
1767066211.027230,10,-0.169175,0.005540,0.593188,0.499465,0.682620,-0.050591,0.531042,-0.169160,0.005569,0.593108,0.499500,0.683643,-0.051258,0.529627,0.000087,0.214190,0.000000,1.201355,0.832393
1767066211.060607,10,-0.169029,0.005558,0.592286,0.499470,0.682491,-0.050668,0.531196,-0.168890,0.005575,0.591422,0.499475,0.682333,-0.050763,0.531384,0.000875,0.030082,0.000000,1.045399,0.956573
1767066211.094136,10,-0.169033,0.005480,0.592498,0.499593,0.682857,-0.050564,0.530619,-0.169037,0.005406,0.592700,0.499742,0.683301,-0.050436,0.529918,0.000216,0.097720,0.000000,1.015564,0.984674
1767066211.127470,10,-0.169376,0.005612,0.593641,0.499223,0.682349,-0.050972,0.531581,-0.169703,0.005737,0.594735,0.498772,0.681729,-0.051468,0.532750,0.001149,0.169980,0.000000,1.087909,0.919195
1767066211.160978,10,-0.169280,0.005578,0.593311,0.499734,0.681528,-0.050571,0.532192,-0.169188,0.005546,0.592995,0.500354,0.680529,-0.050085,0.532933,0.000330,0.168687,0.000000,1.155497,0.865428
1767066211.194466,10,-0.169012,0.005545,0.593040,0.499666,0.681764,-0.050435,0.531967,-0.168756,0.005514,0.592783,0.499583,0.682050,-0.050270,0.531693,0.000365,0.050095,0.000000,1.065877,0.938194
1767066211.227879,10,-0.168638,0.005424,0.592424,0.499561,0.682401,-0.050079,0.531281,-0.168280,0.005307,0.591835,0.499433,0.683175,-0.049647,0.530448,0.000699,0.140209,0.000000,1.041246,0.960388
1767066211.261334,10,-0.168288,0.005318,0.591913,0.499628,0.683004,-0.050044,0.530447,-0.167954,0.005217,0.591425,0.499708,0.683735,-0.050002,0.529432,0.000600,0.143686,0.000000,1.095909,0.912484
1767066211.294881,10,-0.168258,0.005340,0.592108,0.499451,0.683042,-0.050518,0.530518,-0.168228,0.005360,0.592293,0.499237,0.683089,-0.051092,0.530605,0.000189,0.071167,0.000000,1.191793,0.839072
1767066211.328074,10,-0.168555,0.005477,0.593164,0.499298,0.682641,-0.051423,0.531091,-0.168841,0.005610,0.594177,0.499111,0.682151,-0.052526,0.531788,0.001061,0.161140,0.000000,1.080771,0.925265
1767066211.361734,10,-0.168415,0.005359,0.592454,0.499150,0.682440,-0.050533,0.531574,-0.168281,0.005247,0.591777,0.498969,0.682196,-0.049455,0.532159,0.000699,0.144879,0.000000,0.996531,1.003481
1767066211.395107,10,-0.168467,0.005326,0.592358,0.499192,0.682512,-0.049967,0.531496,-0.168517,0.005295,0.592266,0.499244,0.682599,-0.049278,0.531401,0.000109,0.080512,0.000000,1.051352,0.951157
1767066211.428593,10,-0.168647,0.005443,0.592628,0.499317,0.682122,-0.050437,0.531834,-0.168818,0.005554,0.592886,0.499468,0.681649,-0.051008,0.532245,0.000329,0.098714,0.000000,1.124717,0.889113
1767066211.462111,10,-0.169332,0.005681,0.594335,0.499134,0.681569,-0.051431,0.532619,-0.169986,0.005909,0.595965,0.498911,0.680897,-0.052638,0.533570,0.001770,0.193851,0.000000,1.006425,0.993616
1767066211.495363,10,-0.169461,0.005617,0.594049,0.499522,0.681237,-0.050672,0.532754,-0.169584,0.005555,0.593775,0.499993,0.680832,-0.049748,0.532917,0.000307,0.129021,0.000000,1.011113,0.989009
1767066211.528983,10,-0.169496,0.005715,0.594329,0.498856,0.681728,-0.051295,0.532690,-0.169530,0.005808,0.594595,0.498049,0.682321,-0.052051,0.532612,0.000285,0.144136,0.000000,1.230712,0.812538
1767066211.562378,10,-0.169479,0.005708,0.594101,0.499008,0.682022,-0.050928,0.532206,-0.169462,0.005702,0.593884,0.499191,0.682380,-0.050481,0.531618,0.000218,0.096361,0.000000,1.044354,0.957530
1767066211.595851,10,-0.169613,0.005717,0.594410,0.499227,0.681862,-0.050607,0.532236,-0.169742,0.005726,0.594705,0.499494,0.681668,-0.050217,0.532271,0.000322,0.058646,0.000000,1.032576,0.968452
1767066211.629340,10,-0.169659,0.005728,0.594576,0.499022,0.681802,-0.050996,0.532468,-0.169703,0.005737,0.594735,0.498772,0.681729,-0.051468,0.532750,0.000165,0.069722,0.000000,1.087909,0.919195
1767066211.662607,10,-0.169581,0.005717,0.594385,0.499354,0.681374,-0.051131,0.532692,-0.169507,0.005707,0.594202,0.499758,0.680852,-0.051295,0.532964,0.000198,0.083990,0.000000,1.000134,0.999866
1767066211.696232,10,-0.169300,0.005656,0.593896,0.499324,0.681585,-0.050839,0.532478,-0.169032,0.005597,0.593430,0.499287,0.681841,-0.050486,0.532219,0.000541,0.058312,0.000000,1.106352,0.903872
1767066211.729607,10,-0.169128,0.005554,0.593462,0.499704,0.681341,-0.050682,0.532449,-0.168964,0.005457,0.593047,0.500165,0.681045,-0.050490,0.532412,0.000457,0.066708,0.000000,1.081314,0.924801
1767066211.763091,10,-0.168816,0.005421,0.592850,0.499496,0.681910,-0.050048,0.531976,-0.168517,0.005295,0.592266,0.499244,0.682599,-0.049278,0.531401,0.000668,0.138544,0.000000,1.051352,0.951157
1767066211.796590,10,-0.168558,0.005325,0.592444,0.499168,0.682457,-0.049812,0.531604,-0.168312,0.005233,0.592057,0.498770,0.683121,-0.049527,0.531152,0.000468,0.107818,0.000000,1.016391,0.983873
1767066211.829854,10,-0.168513,0.005304,0.592315,0.499231,0.682502,-0.049531,0.531514,-0.168470,0.005283,0.592191,0.499307,0.682556,-0.049189,0.531404,0.000133,0.042561,0.000000,1.116055,0.896013
1767066211.863471,10,-0.168515,0.005299,0.592290,0.499237,0.682545,-0.049417,0.531463,-0.168517,0.005295,0.592266,0.499244,0.682599,-0.049278,0.531401,0.000024,0.018487,0.000000,1.051352,0.951157
1767066211.896853,10,-0.168570,0.005328,0.592307,0.499532,0.682325,-0.049122,0.531496,-0.168623,0.005356,0.592323,0.499890,0.682056,-0.048764,0.531537,0.000062,0.065893,0.000000,1.002169,0.997835
1767066211.930353,10,-0.168665,0.005423,0.592550,0.499555,0.682201,-0.049640,0.531585,-0.168756,0.005514,0.592783,0.499583,0.682050,-0.050270,0.531693,0.000266,0.075258,0.000000,1.065877,0.938194
1767066211.963877,10,-0.168759,0.005462,0.592488,0.499673,0.681847,-0.049542,0.531937,-0.168849,0.005500,0.592429,0.499816,0.681417,-0.049421,0.532365,0.000114,0.072656,0.000000,1.123188,0.890323
1767066211.997064,10,-0.169167,0.005610,0.593573,0.499323,0.681735,-0.050330,0.532335,-0.169557,0.005752,0.594613,0.498896,0.681597,-0.051292,0.532820,0.001120,0.133648,0.000000,1.128168,0.886393
1767066212.030730,10,-0.169319,0.005634,0.593734,0.499228,0.681854,-0.050639,0.532243,-0.169465,0.005656,0.593888,0.499114,0.681997,-0.051014,0.532130,0.000213,0.049510,0.000000,1.129166,0.885609
1767066212.064103,10,-0.169470,0.005632,0.593901,0.499481,0.681641,-0.050594,0.532283,-0.169614,0.005630,0.594060,0.499787,0.681383,-0.050539,0.532331,0.000215,0.046708,0.000000,1.110489,0.900504
1767066212.097600,10,-0.169485,0.005641,0.594072,0.499260,0.682159,-0.050836,0.531803,-0.169500,0.005650,0.594235,0.498991,0.682787,-0.051129,0.531221,0.000164,0.108227,0.000000,1.151222,0.868642
1767066212.131106,10,-0.169530,0.005585,0.593940,0.499587,0.681523,-0.050350,0.532357,-0.169572,0.005530,0.593815,0.499983,0.680750,-0.049761,0.533029,0.000143,0.142798,0.000000,1.088606,0.918606
1767066212.164351,10,-0.169471,0.005675,0.594143,0.499272,0.681513,-0.051568,0.532548,-0.169414,0.005762,0.594338,0.498888,0.681501,-0.053052,0.532779,0.000220,0.177611,0.000000,1.131247,0.883980
1767066212.197981,10,-0.169116,0.005593,0.593444,0.499400,0.681788,-0.051008,0.532130,-0.168777,0.005515,0.592778,0.499555,0.682121,-0.050328,0.531623,0.000752,0.105906,0.000000,1.032489,0.968533
1767066212.231356,10,-0.168975,0.005523,0.593180,0.499457,0.681696,-0.050996,0.532197,-0.168840,0.005456,0.592927,0.499526,0.681583,-0.050981,0.532277,0.000294,0.017834,0.000000,1.124259,0.889475
1767066212.264848,10,-0.168741,0.005406,0.592713,0.499361,0.682104,-0.050220,0.531837,-0.168517,0.005295,0.592266,0.499244,0.682599,-0.049278,0.531401,0.000511,0.132504,0.000000,1.051352,0.951157
1767066212.298356,10,-0.168602,0.005343,0.592445,0.499336,0.682308,-0.049754,0.531642,-0.168470,0.005283,0.592191,0.499307,0.682556,-0.049189,0.531404,0.000293,0.075869,0.000000,1.116055,0.896013
1767066212.331600,10,-0.168549,0.005332,0.592278,0.499631,0.682228,-0.049809,0.531463,-0.168497,0.005321,0.592118,0.499989,0.682131,-0.049875,0.531244,0.000169,0.049938,0.000000,1.044533,0.957366
1767066212.365213,10,-0.168523,0.005331,0.592281,0.499475,0.682367,-0.049581,0.531453,-0.168498,0.005330,0.592283,0.499285,0.682534,-0.049304,0.531442,0.000025,0.042962,0.000000,1.001695,0.998307
1767066212.398609,10,-0.168637,0.005388,0.592529,0.499535,0.682244,-0.049889,0.531526,-0.168746,0.005443,0.592766,0.499607,0.682094,-0.050265,0.531614,0.000267,0.048087,0.000000,1.091200,0.916422
1767066212.432111,10,-0.168880,0.005532,0.592915,0.499453,0.681607,-0.050158,0.532393,-0.169113,0.005670,0.593284,0.499353,0.680834,-0.050484,0.533445,0.000457,0.154645,0.000000,1.145997,0.872603
1767066212.465606,10,-0.169101,0.005564,0.593146,0.499754,0.681365,-0.050467,0.532392,-0.169311,0.005595,0.593367,0.500118,0.681070,-0.050841,0.532391,0.000306,0.068776,0.000000,1.138146,0.878622
1767066212.498851,10,-0.169299,0.005597,0.593551,0.499480,0.681616,-0.050721,0.532303,-0.169489,0.005629,0.593938,0.499148,0.681922,-0.051030,0.532194,0.000433,0.063998,0.000000,1.108447,0.902163
1767066212.532487,10,-0.169391,0.005601,0.593769,0.499326,0.681718,-0.050867,0.532304,-0.169478,0.005604,0.593978,0.499138,0.681841,-0.051044,0.532306,0.000226,0.032778,0.000000,1.183391,0.845029
1767066212.565911,10,-0.169326,0.005547,0.593469,0.499410,0.681860,-0.050750,0.532054,-0.169264,0.005496,0.593183,0.499512,0.682032,-0.050608,0.531751,0.000298,0.044727,0.000000,1.246746,0.802088
1767066212.599414,10,-0.169404,0.005576,0.593729,0.499287,0.681851,-0.050883,0.532168,-0.169478,0.005604,0.593978,0.499138,0.681841,-0.051044,0.532306,0.000261,0.029743,0.000000,1.183391,0.845029
